SubmissionDate,WHOTA-DATE,WHOTA-codigo_paciente,WHOTA-coordenadas_IDS-Latitude,WHOTA-coordenadas_IDS-Longitude,WHOTA-coordenadas_IDS-Altitude,WHOTA-coordenadas_IDS-Accuracy,WHOTA-provincia_colheita,WHOTA-dist_colheita,WHOTA-LO_COLHEITA,WHOTA-ptdcol,WHOTA-tipmast,WHOTA-teccol,WHOTA-tembie,WHOTA-temag,WHOTA-humreab,WHOTA-ph,WHOTA-Turbidez,WHOTA-condelec,WHOTA-conamon,WHOTA-conortf,WHOTA-oxigenio,WHOTA-descfras,WHOTA-consdtr,WHOTA-nota12,WHOTA-SARS_COV_2,WHOTA-Influenza,WHOTA-Poliovirus,WHOTA-Colera,WHOTA-Febre_tifoide,WHOTA-Outros,WHOTA-Outros_other,WHOTA-TEC_RES_COLHEITA,WHOTA-Observacao,meta-instanceID,KEY
"Mar 27, 2025 6:45:12 AM","Mar 25, 2025 8:17:00 AM",IDSW100011,-25.9189974000,32.5388759000,13.6000000000,4.9000000000,Maputo_Cidade,kamubukwana,ETAR,Cam_Cistern_CC,Aguas_residuais,Moore_swab,20.1,40,17,"","","","","","",Sim,Sim,"",Sim,Sim,"","",Sim,"","",Diocreciano Inocêncio,"",uuid:6c7161f0-f2ce-46b8-978f-ee20471036da,uuid:6c7161f0-f2ce-46b8-978f-ee20471036da
"Mar 27, 2025 6:45:12 AM","Mar 25, 2025 8:22:00 AM",IDSW100012,-25.9189833000,32.5389117000,26.9000000000,4.4000000000,Maputo_Cidade,kamubukwana,ETAR,Cam_Cistern_CC,Aguas_residuais,Grag_sample,20.1,40,17,"","","","","","",Sim,Sim,"",Sim,Sim,"","",Sim,"","",Diocreciano Inocêncio,"",uuid:a5c6ccdb-4765-4c41-b1c2-c56e38d2a163,uuid:a5c6ccdb-4765-4c41-b1c2-c56e38d2a163
"Mar 27, 2025 6:45:12 AM","Mar 25, 2025 8:26:00 AM",IDSW100013,-25.9184551000,32.5392905000,29.5000000000,4.5000000000,Maputo_Cidade,kamubukwana,ETAR,Entrada_ETAR,Aguas_residuais,Torpidos,20.1,40,17,"","","","","","",Sim,Sim,"",Sim,Sim,"",Sim,Sim,"","",Diocreciano/Inocêncio,"",uuid:9311414d-4fe7-4934-8c9a-41b47d5f4185,uuid:9311414d-4fe7-4934-8c9a-41b47d5f4185
"Mar 27, 2025 6:45:13 AM","Mar 25, 2025 8:31:00 AM",IASW100014,-25.9184575000,32.5391355000,29.2000000000,4.2000000000,Maputo_Cidade,kamubukwana,ETAR,Entrada_ETAR,Aguas_residuais,Moore_swab,20.1,40,17,"","","","","","",Sim,Sim,"",Sim,Sim,"",Sim,Sim,"","",Diocreciano Inocêncio,"",uuid:4868c1f2-4e77-4db5-8a39-aa508a0984d5,uuid:4868c1f2-4e77-4db5-8a39-aa508a0984d5
"Mar 27, 2025 6:45:13 AM","Mar 25, 2025 8:35:00 AM",IDSW100015,-25.9183639000,32.5391879000,28.4000000000,3.5500000000,Maputo_Cidade,kamubukwana,ETAR,Entrada_ETAR,Aguas_residuais,Grag_sample,20.1,40,17,"","","","","","",Sim,Sim,"",Sim,Sim,"",Sim,Sim,"","",DIOCRECIANO INOCÊNCIO,"",uuid:ff42a7d4-8212-484a-8776-d6c64b1fe893,uuid:ff42a7d4-8212-484a-8776-d6c64b1fe893
"Mar 27, 2025 6:45:13 AM","Mar 25, 2025 8:41:00 AM",IDSW100016,-25.9177106000,32.5383676000,25.7000007629,4.9160000000,Maputo_Cidade,kamubukwana,ETAR,Vala_esgoto_VE,Aguas_residuais,Torpidos,20.1,40,17,"","","","","","",Sim,Sim,"",Sim,Sim,"",Nao,"","","",DIOCRECIANO INOCÊNCIO,"",uuid:403c9b02-0546-4cd2-9faa-a4f99ee66ff7,uuid:403c9b02-0546-4cd2-9faa-a4f99ee66ff7
"Mar 27, 2025 6:45:13 AM","Mar 25, 2025 8:43:00 AM",IDSW100017,-25.9177628000,32.5382950000,25.7000007629,2.9830000000,Maputo_Cidade,kamubukwana,ETAR,Vala_esgoto_VE,Aguas_residuais,Moore_swab,20.1,40,17,"","","","","","",Sim,Sim,"",Sim,Sim,"",Sim,Sim,"","",Diocreciano Inocêncio,"",uuid:4be07008-e085-4f4e-8003-bf5308c3c2c6,uuid:4be07008-e085-4f4e-8003-bf5308c3c2c6
"Mar 27, 2025 6:45:14 AM","Mar 25, 2025 8:45:00 AM",IDSW100018,-25.9177429000,32.5382996000,25.6000003815,2.7600000000,Maputo_Cidade,kamubukwana,ETAR,Vala_esgoto_VE,Aguas_residuais,Grag_sample,20.1,40,17,"","","","","","",Sim,Sim,"",Sim,Sim,"",Sim,Sim,"","",Diocreciano Inocêncio,"",uuid:d5c5a49a-6fc4-4925-b333-6d2caa15990c,uuid:d5c5a49a-6fc4-4925-b333-6d2caa15990c
"Apr 1, 2025 12:42:48 PM","Apr 1, 2025 8:28:00 AM",IDSW100019,-25.9190344000,32.5389174000,20.5000000000,4.0500000000,Maputo_Cidade,kamubukwana,ETAR,Cam_Cistern_CC,Aguas_residuais,Torpidos,20.1,17,40,"","","","","","",Sim,Sim,"",Sim,Sim,"","","","","",INOCÊNCIO,"",uuid:c08deb6f-e99f-4434-b61b-1bcb0bd6896e,uuid:c08deb6f-e99f-4434-b61b-1bcb0bd6896e
"Apr 1, 2025 12:42:48 PM","Apr 1, 2025 8:36:00 AM",IDSW100020,-25.9189966000,32.5389543000,37.3000000000,4.4330000000,Maputo_Cidade,kamubukwana,ETAR,Cam_Cistern_CC,Aguas_residuais,Moore_swab,20.1,40,17,"","","","","","",Sim,Sim,"",Sim,Sim,"",Sim,Sim,"","",Inocêncio,"",uuid:c086fdcb-faed-406b-8b3a-e5c25da8d190,uuid:c086fdcb-faed-406b-8b3a-e5c25da8d190
"Apr 1, 2025 12:42:49 PM","Apr 1, 2025 8:46:00 AM",IDSW100021,-25.9188686000,32.5389353000,23.1000000000,4.1330000000,Maputo_Cidade,kamubukwana,ETAR,Cam_Cistern_CC,Aguas_residuais,Grag_sample,20.1,40,17,"","","","","","",Sim,Sim,"",Sim,Sim,"",Sim,Sim,"","",INOCÊNCIO,"",uuid:985c301f-9e53-4bfa-8c91-c8cdc2ba5bb9,uuid:985c301f-9e53-4bfa-8c91-c8cdc2ba5bb9
"Apr 1, 2025 12:42:49 PM","Apr 1, 2025 8:48:00 AM",IDSW100022,-25.9183456000,32.5392557000,25.0000000000,4.9500000000,Maputo_Cidade,kamubukwana,ETAR,Entrada_ETAR,Aguas_residuais,Moore_swab,20.1,40,17,"","","","","","",Sim,Sim,"",Sim,Sim,"",Sim,Sim,"","",INOCÊNCIO,"",uuid:bde3ee18-2e25-4dfe-bc3b-5353dc0d3f65,uuid:bde3ee18-2e25-4dfe-bc3b-5353dc0d3f65
"Apr 1, 2025 12:42:49 PM","Apr 1, 2025 8:52:00 AM",IDSW100023,-25.9184386000,32.5392567000,25.4000000000,4.9600000000,Maputo_Cidade,kamubukwana,ETAR,Entrada_ETAR,Aguas_residuais,Torpidos,20.1,40,17,"","","","","","",Sim,Sim,"",Sim,Sim,"","","","","",INOCÊNCIO,"",uuid:05ba749f-cd5f-4c59-bb57-0e30b8797251,uuid:05ba749f-cd5f-4c59-bb57-0e30b8797251
"Apr 1, 2025 12:42:50 PM","Apr 1, 2025 8:56:00 AM",IDSW100024,-25.9183450000,32.5393948000,28.9000000000,7.3000000000,Maputo_Cidade,kamubukwana,ETAR,Entrada_ETAR,Aguas_residuais,Grag_sample,20.1,40,17,"","","","","","",Sim,Sim,"",Sim,Sim,"",Sim,Sim,"","",INOCÊNCIO,"",uuid:a34021c6-a477-45cd-914b-3fbbbebcdc93,uuid:a34021c6-a477-45cd-914b-3fbbbebcdc93
"Apr 1, 2025 12:42:50 PM","Apr 1, 2025 9:00:00 AM",IDSW100025,-25.9177907000,32.5383454000,39.6000000000,4.8830000000,Maputo_Cidade,kamubukwana,ETAR,Vala_esgoto_VE,Aguas_residuais,Moore_swab,20.1,40,17,"","","","","","",Sim,Sim,"",Sim,Sim,"",Sim,Sim,"","",INOCÊNCIO,"",uuid:95f2f155-93e8-4370-86c9-9c379e556c28,uuid:95f2f155-93e8-4370-86c9-9c379e556c28
"Apr 1, 2025 12:42:50 PM","Apr 1, 2025 9:08:00 AM",IDSW100026,-25.9177509000,32.5383532000,32.9000000000,4.7400000000,Maputo_Cidade,kamubukwana,ETAR,Vala_esgoto_VE,Aguas_residuais,Torpidos,20.1,40,17,"","","","","","",Sim,Sim,"",Sim,Sim,"","","","","",INOCÊNCIO,"",uuid:bd6f3cfa-d806-451a-9475-36d1b915044a,uuid:bd6f3cfa-d806-451a-9475-36d1b915044a
"Apr 1, 2025 12:42:51 PM","Apr 1, 2025 9:10:00 AM",IDSW100027,-25.9177540000,32.5383433000,31.8000000000,4.8800000000,Maputo_Cidade,kamubukwana,ETAR,Vala_esgoto_VE,Aguas_residuais,Grag_sample,20.1,40,17,"","","","","","",Sim,Sim,"",Sim,Sim,"",Sim,Sim,"","",INOCÊNCIO,"",uuid:80065cac-7821-4bb7-8b18-8060e579b291,uuid:80065cac-7821-4bb7-8b18-8060e579b291
"Apr 9, 2025 11:02:09 AM","Apr 9, 2025 8:50:00 AM",IDSW100028,-25.9189917000,32.5389317000,72.6999969482,4.1000000000,Maputo_Cidade,kamubukwana,ETAR,Cam_Cistern_CC,Aguas_residuais,Torpidos,34,40,77,"","","","","","",Sim,Sim,"",Sim,Sim,"","","","","",INOCÊNCIO,"",uuid:0d196832-252f-4c41-a0f1-cc48e2dd4bb1,uuid:0d196832-252f-4c41-a0f1-cc48e2dd4bb1
"Apr 9, 2025 11:02:09 AM","Apr 9, 2025 8:52:00 AM",IDSW100029,-25.9190254000,32.5389076000,34.9000000000,4.9400000000,Maputo_Cidade,kamubukwana,ETAR,Cam_Cistern_CC,Aguas_residuais,Moore_swab,34,40,77,"","","","","","",Sim,Sim,"",Sim,Sim,"",Sim,Sim,"","",INOCÊNCIO,"",uuid:4a70ec88-8b54-4e75-804b-c47529b9b0df,uuid:4a70ec88-8b54-4e75-804b-c47529b9b0df
"Apr 9, 2025 11:02:10 AM","Apr 9, 2025 8:54:00 AM",IDSW100030,-25.9190217000,32.5388503000,96.9000000000,3.0000000000,Maputo_Cidade,kamubukwana,ETAR,Cam_Cistern_CC,Aguas_residuais,Grag_sample,34,40,77,"","","","","","",Sim,Sim,"",Sim,Sim,"",Sim,Sim,"","",INOCÊNCIO,"",uuid:1686fafb-2526-4e55-8479-38919ed31a6a,uuid:1686fafb-2526-4e55-8479-38919ed31a6a
"Apr 9, 2025 11:02:10 AM","Apr 9, 2025 9:03:00 AM",IDSW100031,-25.9181243000,32.5388671000,164.4000000000,4.7330000000,Maputo_Cidade,kamubukwana,ETAR,Entrada_ETAR,Aguas_residuais,Torpidos,34,40,77,"","","","","","",Sim,Sim,"",Sim,Sim,"","","","","",INOCÊNCIO,"",uuid:7532c300-112a-42c5-ab35-7a155e3aee44,uuid:7532c300-112a-42c5-ab35-7a155e3aee44
"Apr 9, 2025 11:02:11 AM","Apr 9, 2025 9:05:00 AM",IDSW100032,-25.9181876000,32.5388922000,162.8000000000,4.9660000000,Maputo_Cidade,kamubukwana,ETAR,Entrada_ETAR,Aguas_residuais,Moore_swab,34,40,77,"","","","","","",Sim,Sim,"",Sim,Sim,"",Sim,Sim,"","",INOCÊNCIO,"",uuid:b406f4a8-3354-417b-90e9-78007edfac64,uuid:b406f4a8-3354-417b-90e9-78007edfac64
"Apr 9, 2025 11:02:11 AM","Apr 9, 2025 9:13:00 AM",IDSW100033,-25.9183891000,32.5390815000,115.3000000000,4.9330000000,Maputo_Cidade,kamubukwana,ETAR,Entrada_ETAR,Aguas_residuais,Grag_sample,34,40,77,"","","","","","",Sim,Sim,"",Sim,Sim,"",Sim,Sim,"","",INOCÊNCIO,"",uuid:684fe6de-baee-47fa-ab20-ece8a6d6d012,uuid:684fe6de-baee-47fa-ab20-ece8a6d6d012
"Apr 9, 2025 11:02:12 AM","Apr 9, 2025 9:24:00 AM",IDSW100034,-25.9177700000,32.5382833000,25.8000011444,4.5000000000,Maputo_Cidade,kamubukwana,ETAR,Vala_esgoto_VE,Aguas_residuais,Grag_sample,34,40,77,"","","","","","",Sim,Sim,"",Sim,Sim,"",Sim,Sim,"","",INOCÊNCIO,"",uuid:d669bdd8-b479-4d9c-88b7-4805df7fab7a,uuid:d669bdd8-b479-4d9c-88b7-4805df7fab7a
"Apr 15, 2025 2:10:28 PM","Apr 15, 2025 10:05:00 AM",IDSW100035,-25.9189537000,32.5389179000,24.7000000000,4.8660000000,Maputo_Cidade,kamubukwana,ETAR,Cam_Cistern_CC,Aguas_residuais,Torpidos,27.1,40,77,"","","","","","",Sim,Sim,"",Sim,Sim,"","","","","",INOCÊNCIO,"",uuid:b3d4a56d-2505-424e-bb2d-9d1349a15ea9,uuid:b3d4a56d-2505-424e-bb2d-9d1349a15ea9
"Apr 15, 2025 2:10:29 PM","Apr 15, 2025 10:09:00 AM",IDSW100036,-25.9190657000,32.5388854000,31.3000000000,4.9660000000,Maputo_Cidade,kamubukwana,ETAR,Cam_Cistern_CC,Aguas_residuais,Moore_swab,27.1,40,77,"","","","","","",Sim,Sim,"",Sim,Sim,"",Sim,Sim,"","",INOCÊNCIO,"",uuid:78f8919f-fcd4-42b6-99bf-20a71a957545,uuid:78f8919f-fcd4-42b6-99bf-20a71a957545
"Apr 15, 2025 2:10:29 PM","Apr 15, 2025 10:35:00 AM",IDSW100037,-25.9190137000,32.5388681000,29.6000000000,4.5000000000,Maputo_Cidade,kamubukwana,ETAR,Cam_Cistern_CC,Aguas_residuais,Grag_sample,27.1,40,77,"","","","","","",Sim,Sim,"",Sim,Sim,Nao,Sim,Sim,"","",Diocreciano Inocêncio,"",uuid:552a3896-6aa0-44f0-972e-fbf1a29ae558,uuid:552a3896-6aa0-44f0-972e-fbf1a29ae558
"Apr 15, 2025 2:10:30 PM","Apr 15, 2025 10:40:00 AM",IDSW100038,-25.9184918000,32.5391298000,28.9000000000,4.7830000000,Maputo_Cidade,kamubukwana,ETAR,Entrada_ETAR,Aguas_residuais,Torpidos,27.1,40,77,"","","","","","",Sim,Sim,"",Sim,Sim,Nao,Nao,Nao,"","",Diocreciano Inocêncio,"",uuid:73e5f4c8-882f-4007-8848-cfab3142a9e1,uuid:73e5f4c8-882f-4007-8848-cfab3142a9e1
"Apr 15, 2025 2:10:30 PM","Apr 15, 2025 10:44:00 AM",IDSW100039,-25.9184089000,32.5392307000,28.8000000000,4.8650000000,Maputo_Cidade,kamubukwana,ETAR,Entrada_ETAR,Aguas_residuais,Moore_swab,27.1,40,77,"","","","","","",Sim,Sim,"",Sim,Sim,Nao,Sim,Sim,"","",Diocreciano Inocêncio,"",uuid:82160380-8571-41ce-83f1-02363ad06960,uuid:82160380-8571-41ce-83f1-02363ad06960
"Apr 15, 2025 2:10:30 PM","Apr 15, 2025 10:48:00 AM",IDSW100040,-25.9183724000,32.5391634000,28.3000000000,4.8500000000,Maputo_Cidade,kamubukwana,ETAR,Entrada_ETAR,Aguas_residuais,Grag_sample,27.1,40,77,"","","","","","",Sim,Sim,"",Sim,Sim,Nao,Sim,Sim,"","",Diocreciano Inocêncio,"",uuid:6c2fe8cb-4f66-4fec-b522-757d16d14e57,uuid:6c2fe8cb-4f66-4fec-b522-757d16d14e57
"Apr 15, 2025 2:10:31 PM","Apr 15, 2025 10:53:00 AM",IDSW100041,-25.9177275000,32.5383486000,10.0000000000,4.8330000000,Maputo_Cidade,kamubukwana,ETAR,Vala_esgoto_VE,Aguas_residuais,Torpidos,27.1,40,77,"","","","","","",Sim,Sim,"",Sim,Sim,Nao,Nao,Nao,"","",Diocreciano Inocêncio,"",uuid:1f8a5111-4ddb-4488-89eb-b8ba81edeb10,uuid:1f8a5111-4ddb-4488-89eb-b8ba81edeb10
"Apr 15, 2025 2:10:31 PM","Apr 15, 2025 10:56:00 AM",IDSW100042,-25.9177640000,32.5384224000,9.5000000000,4.5400000000,Maputo_Cidade,kamubukwana,ETAR,Vala_esgoto_VE,Aguas_residuais,Moore_swab,27.1,40,77,"","","","","","",Sim,Sim,"",Sim,Sim,Nao,Sim,Sim,"","",Diocreciano Inocêncio,"",uuid:1a2c0515-6a82-4faa-abbf-14c0a19c6bae,uuid:1a2c0515-6a82-4faa-abbf-14c0a19c6bae
"Apr 15, 2025 2:10:32 PM","Apr 15, 2025 10:58:00 AM",IDSW100043,-25.9177527000,32.5383331000,9.3000000000,4.7500000000,Maputo_Cidade,kamubukwana,ETAR,Vala_esgoto_VE,Aguas_residuais,Grag_sample,27.1,40,77,"","","","","","",Sim,Sim,"",Sim,Sim,Nao,Sim,Sim,"","",Diocreciano Inocêncio,"",uuid:7f75b43c-a235-4d87-a833-e56785331398,uuid:7f75b43c-a235-4d87-a833-e56785331398
"Apr 22, 2025 2:11:29 PM","Apr 22, 2025 10:51:00 AM",IDSW100044,-25.9189141000,32.5390088000,27.4000000000,4.3500000000,Maputo_Cidade,kamubukwana,ETAR,Cam_Cistern_CC,Aguas_residuais,Torpidos,33.5,40,77,"","","","","","",Sim,Sim,"",Sim,Sim,Nao,Nao,Nao,"","",INOCÊNCIO,"",uuid:98d1dd7a-9353-4359-bf34-d4efa909498d,uuid:98d1dd7a-9353-4359-bf34-d4efa909498d
"Apr 22, 2025 2:11:29 PM","Apr 22, 2025 10:55:00 AM",IDSW100045,-25.9189330000,32.5390780000,27.5000000000,4.4600000000,Maputo_Cidade,kamubukwana,ETAR,Cam_Cistern_CC,Aguas_residuais,Moore_swab,33.5,40,77,"","","","","","",Sim,Sim,"",Sim,Sim,Nao,Sim,Sim,Nao,"",INOCÊNCIO,"",uuid:0fa8f943-8d6e-4abf-9597-7304b7ef3d10,uuid:0fa8f943-8d6e-4abf-9597-7304b7ef3d10
"Apr 22, 2025 2:11:30 PM","Apr 22, 2025 10:57:00 AM",IDSW100046,-25.9189402000,32.5389972000,27.5000000000,4.7000000000,Maputo_Cidade,kamubukwana,ETAR,Cam_Cistern_CC,Aguas_residuais,Grag_sample,33.5,40,77,"","","","","","",Sim,Sim,"",Sim,Sim,Nao,"","","","","","",uuid:5aed7f77-5a0d-47a8-b612-d2c010e70beb,uuid:5aed7f77-5a0d-47a8-b612-d2c010e70beb
"Apr 22, 2025 2:11:30 PM","Apr 22, 2025 11:03:00 AM",IDSW100047,-25.9183156000,32.5391388000,58.2000000000,4.7000000000,Maputo_Cidade,kamubukwana,ETAR,Entrada_ETAR,Aguas_residuais,Torpidos,33.5,40,77,"","","","","","",Sim,Sim,"",Sim,Sim,Nao,Nao,Nao,Nao,"",INOCÊNCIO,"",uuid:cd8fba8f-90fc-4965-a694-8939c9b73db4,uuid:cd8fba8f-90fc-4965-a694-8939c9b73db4
"Apr 22, 2025 2:11:30 PM","Apr 22, 2025 11:05:00 AM",IDSW100048,-25.9180811000,32.5393655000,59.1000000000,4.9800000000,Maputo_Cidade,kamubukwana,ETAR,Entrada_ETAR,Aguas_residuais,Moore_swab,33.5,40,77,"","","","","","",Sim,Sim,"",Sim,Sim,Nao,Sim,Sim,Nao,"",INOCÊNCIO,"",uuid:515aacc7-74f3-4402-a959-943bdd7443a8,uuid:515aacc7-74f3-4402-a959-943bdd7443a8
"Apr 22, 2025 2:11:31 PM","Apr 22, 2025 11:07:00 AM",IDSW100049,-25.9180933000,32.5393139000,59.1000000000,4.7200000000,Maputo_Cidade,kamubukwana,ETAR,Entrada_ETAR,Aguas_residuais,Grag_sample,33.5,40,77,"","","","","","",Sim,Sim,"",Sim,Sim,Nao,Sim,Sim,Nao,"",INOCÊNCIO,"",uuid:2eb1244e-aa5c-4617-88c5-2bfaf7202e1c,uuid:2eb1244e-aa5c-4617-88c5-2bfaf7202e1c
"Apr 22, 2025 2:11:31 PM","Apr 22, 2025 11:12:00 AM",IDSW100050,-25.9174455000,32.5384360000,25.7000007629,4.8500000000,Maputo_Cidade,kamubukwana,ETAR,Vala_esgoto_VE,Aguas_residuais,Moore_swab,33.5,40,77,"","","","","","",Sim,Sim,"",Sim,Sim,Nao,Sim,Sim,Nao,"",INOCÊNCIO,"",uuid:dd859ac4-56a4-4321-9b91-00a7cc59b7b7,uuid:dd859ac4-56a4-4321-9b91-00a7cc59b7b7
"Apr 22, 2025 2:11:32 PM","Apr 22, 2025 11:14:00 AM",IDSW100051,-25.9174786000,32.5384315000,25.8000011444,4.8830000000,Maputo_Cidade,kamubukwana,ETAR,Vala_esgoto_VE,Aguas_residuais,Grag_sample,33.5,40,77,"","","","","","",Sim,Sim,"",Sim,Sim,Nao,Sim,Sim,Nao,"",INOCÊNCIO,"",uuid:f168ff60-6bdc-41b0-90bc-7f272b467c1e,uuid:f168ff60-6bdc-41b0-90bc-7f272b467c1e
"Apr 30, 2025 7:54:03 AM","Apr 29, 2025 11:47:00 AM",IDSW100052,-25.9177364000,32.5383756000,10.2000000000,4.9830000000,Maputo_Cidade,kamubukwana,ETAR,Vala_esgoto_VE,Aguas_residuais,Torpidos,18.9,40,17,"","","","","","",Sim,Sim,"",Sim,Sim,Nao,Nao,Nao,Nao,"",INOCÊNCIO,"",uuid:8ede8826-a5fb-4d3f-8a6e-2621c82f7d3e,uuid:8ede8826-a5fb-4d3f-8a6e-2621c82f7d3e
"Apr 30, 2025 7:54:03 AM","Apr 29, 2025 11:48:00 AM",IDSW100053,-25.9177826000,32.5383336000,11.1000000000,4.9660000000,Maputo_Cidade,kamubukwana,ETAR,Vala_esgoto_VE,Aguas_residuais,Moore_swab,18.9,40,17,"","","","","","",Sim,Sim,"",Sim,Sim,"",Sim,Sim,"","",INOCÊNCIO,"",uuid:a33f46bd-da2c-4459-8d86-ad782f483563,uuid:a33f46bd-da2c-4459-8d86-ad782f483563
